date,transaction_id,stockcode,product,customer_id,price,quantity,category,brand,size,flavor,promo_flag,cost
2024-07-15,TXN000280,SKU003,Bakery 01,CUST0027,7.92,1,Bakery,B1,S,F4,False,4.75
2024-07-15,TXN000280,SKU008,Coffee 02,CUST0027,13.87,2,Coffee,B3,M,F1,False,8.32
2024-07-15,TXN000285,SKU012,Dairy 02,CUST0028,2.47,2,Dairy,B1,S,F1,False,1.48
2024-07-15,TXN000285,SKU013,Household 02,CUST0028,5.73,3,Household,B2,M,F2,False,3.44
2024-07-15,TXN000285,SKU001,Snacks 01,CUST0028,8.26,2,Snacks,B2,L,F2,False,4.96
2024-07-15,TXN000367,SKU003,Bakery 01,CUST0036,7.92,1,Bakery,B1,S,F4,False,4.75
2024-07-15,TXN000367,SKU001,Snacks 01,CUST0036,8.26,2,Snacks,B2,L,F2,False,4.96
2024-07-15,TXN000367,SKU034,Beverages 05,CUST0036,13.18,1,Beverages,B2,M,F3,False,7.91
2024-07-15,TXN000791,SKU002,Beverages 01,CUST0079,5.73,3,Beverages,B3,M,F3,False,3.44
2024-07-15,TXN000791,SKU015,Pet 02,CUST0079,14.75,2,Pet,B1,M,F4,False,8.85
2024-07-15,TXN000791,SKU008,Coffee 02,CUST0079,13.87,3,Coffee,B3,M,F1,False,8.32
2024-07-15,TXN000791,SKU010,Beverages 02,CUST0079,4.77,3,Beverages,B2,M,F3,False,2.86
2024-07-15,TXN000791,SKU007,Pet 01,CUST0079,12.11,1,Pet,B2,L,F4,False,7.27
2024-07-15,TXN000898,SKU008,Coffee 02,CUST0090,13.87,3,Coffee,B3,M,F1,False,8.32
2024-07-15,TXN000898,SKU006,Personal Care 01,CUST0090,6.63,1,Personal Care,B1,S,F3,False,3.98
2024-07-15,TXN000898,SKU010,Beverages 02,CUST0090,4.77,1,Beverages,B2,M,F3,False,2.86
2024-07-15,TXN000898,SKU001,Snacks 01,CUST0090,8.26,3,Snacks,B2,L,F2,False,4.96
2024-07-15,TXN000898,SKU024,Coffee 04,CUST0090,6.91,2,Coffee,B1,S,F1,False,4.15
2024-07-15,TXN000898,SKU030,Personal Care 04,CUST0090,10.58,3,Personal Care,B1,M,F3,False,6.35
2024-07-15,TXN000981,SKU023,Pet 03,CUST0099,8.97,2,Pet,B3,S,F4,False,5.38
2024-07-15,TXN000981,SKU003,Bakery 01,CUST0099,7.92,2,Bakery,B1,S,F4,False,4.75
2024-07-15,TXN000981,SKU000,Coffee 01,CUST0099,5.1,2,Coffee,B1,M,F1,False,3.06
2024-07-15,TXN000981,SKU001,Snacks 01,CUST0099,8.26,1,Snacks,B2,L,F2,False,4.96
2024-07-15,TXN000981,SKU022,Personal Care 03,CUST0099,6.25,1,Personal Care,B2,M,F3,False,3.75
2024-07-15,TXN001043,SKU008,Coffee 02,CUST0106,13.87,2,Coffee,B3,M,F1,False,8.32
2024-07-15,TXN001043,SKU018,Beverages 03,CUST0106,6.03,3,Beverages,B1,M,F3,False,3.62
2024-07-15,TXN001043,SKU001,Snacks 01,CUST0106,8.26,3,Snacks,B2,L,F2,False,4.96
2024-07-15,TXN001146,SKU000,Coffee 01,CUST0117,5.1,3,Coffee,B1,M,F1,False,3.06
2024-07-15,TXN001146,SKU010,Beverages 02,CUST0117,4.77,2,Beverages,B2,M,F3,False,2.86
2024-07-15,TXN001146,SKU006,Personal Care 01,CUST0117,6.63,2,Personal Care,B1,S,F3,False,3.98
2024-07-15,TXN001146,SKU027,Bakery 04,CUST0117,7.34,2,Bakery,B1,L,F4,False,4.4
2024-07-16,TXN000363,SKU001,Snacks 01,CUST0036,8.26,1,Snacks,B2,L,F2,False,4.96
2024-07-16,TXN000363,SKU055,Pet 07,CUST0036,7.53,3,Pet,B2,S,F4,False,4.52
2024-07-16,TXN000670,SKU018,Beverages 03,CUST0067,6.03,3,Beverages,B1,M,F3,False,3.62
2024-07-16,TXN000670,SKU033,Snacks 05,CUST0067,6.13,2,Snacks,B1,S,F2,False,3.68
2024-07-16,TXN000670,SKU041,Snacks 06,CUST0067,6.25,3,Snacks,B3,L,F2,False,3.75
2024-07-16,TXN000694,SKU008,Coffee 02,CUST0069,13.87,3,Coffee,B3,M,F1,False,8.32
2024-07-16,TXN000694,SKU012,Dairy 02,CUST0069,2.47,2,Dairy,B1,S,F1,False,1.48
2024-07-16,TXN000694,SKU001,Snacks 01,CUST0069,8.26,1,Snacks,B2,L,F2,False,4.96
2024-07-16,TXN000694,SKU007,Pet 01,CUST0069,12.11,2,Pet,B2,L,F4,False,7.27
2024-07-16,TXN000824,SKU001,Snacks 01,CUST0082,8.26,3,Snacks,B2,L,F2,False,4.96
2024-07-16,TXN000824,SKU000,Coffee 01,CUST0082,5.1,2,Coffee,B1,M,F1,False,3.06
2024-07-16,TXN000824,SKU002,Beverages 01,CUST0082,5.73,3,Beverages,B3,M,F3,False,3.44
2024-07-16,TXN000824,SKU004,Dairy 01,CUST0082,3.85,2,Dairy,B2,M,F1,False,2.31
2024-07-16,TXN000824,SKU007,Pet 01,CUST0082,12.11,3,Pet,B2,L,F4,False,7.27
2024-07-16,TXN000867,SKU018,Beverages 03,CUST0087,6.03,3,Beverages,B1,M,F3,False,3.62
2024-07-16,TXN000867,SKU033,Snacks 05,CUST0087,6.13,1,Snacks,B1,S,F2,False,3.68
2024-07-16,TXN000867,SKU041,Snacks 06,CUST0087,6.25,2,Snacks,B3,L,F2,False,3.75
2024-07-16,TXN001079,SKU024,Coffee 04,CUST0109,6.91,3,Coffee,B1,S,F1,False,4.15
2024-07-16,TXN001079,SKU019,Bakery 03,CUST0109,6.44,3,Bakery,B2,L,F4,False,3.86
2024-07-16,TXN001079,SKU028,Dairy 04,CUST0109,5.79,3,Dairy,B2,M,F1,False,3.47
2024-07-17,TXN000134,SKU057,Snacks 08,CUST0012,8.52,3,Snacks,B1,M,F2,False,5.11
2024-07-17,TXN000134,SKU059,Bakery 08,CUST0012,12.61,1,Bakery,B3,M,F4,False,7.57
2024-07-17,TXN000134,SKU005,Household 01,CUST0012,5.37,1,Household,B3,L,F2,False,3.22
2024-07-17,TXN000164,SKU009,Snacks 02,CUST0015,3.57,2,Snacks,B1,M,F2,False,2.14
2024-07-17,TXN000164,SKU000,Coffee 01,CUST0015,5.1,1,Coffee,B1,M,F1,False,3.06
2024-07-17,TXN000164,SKU004,Dairy 01,CUST0015,3.85,2,Dairy,B2,M,F1,False,2.31
2024-07-17,TXN000164,SKU005,Household 01,CUST0015,5.37,1,Household,B3,L,F2,False,3.22
2024-07-17,TXN000164,SKU001,Snacks 01,CUST0015,8.26,2,Snacks,B2,L,F2,False,4.96
2024-07-17,TXN000320,SKU000,Coffee 01,CUST0033,5.1,3,Coffee,B1,M,F1,False,3.06
2024-07-17,TXN000320,SKU007,Pet 01,CUST0033,12.11,2,Pet,B2,L,F4,False,7.27
2024-07-17,TXN000320,SKU004,Dairy 01,CUST0033,3.85,2,Dairy,B2,M,F1,False,2.31
2024-07-17,TXN000320,SKU009,Snacks 02,CUST0033,3.57,1,Snacks,B1,M,F2,False,2.14
2024-07-17,TXN000378,SKU030,Personal Care 04,CUST0037,10.58,3,Personal Care,B1,M,F3,False,6.35
2024-07-17,TXN000378,SKU000,Coffee 01,CUST0037,5.1,2,Coffee,B1,M,F1,False,3.06
2024-07-17,TXN000512,SKU026,Beverages 04,CUST0051,4.0,1,Beverages,B3,M,F3,False,2.4
2024-07-17,TXN000512,SKU006,Personal Care 01,CUST0051,6.63,3,Personal Care,B1,S,F3,False,3.98
2024-07-17,TXN000512,SKU009,Snacks 02,CUST0051,3.57,3,Snacks,B1,M,F2,False,2.14
2024-07-17,TXN000512,SKU000,Coffee 01,CUST0051,5.1,1,Coffee,B1,M,F1,False,3.06
2024-07-17,TXN000512,SKU017,Snacks 03,CUST0051,6.17,2,Snacks,B3,M,F2,False,3.7
2024-07-17,TXN000512,SKU028,Dairy 04,CUST0051,5.79,3,Dairy,B2,M,F1,False,3.47
2024-07-17,TXN000595,SKU000,Coffee 01,CUST0060,5.1,2,Coffee,B1,M,F1,False,3.06
2024-07-17,TXN000595,SKU008,Coffee 02,CUST0060,13.87,2,Coffee,B3,M,F1,False,8.32
2024-07-17,TXN000672,SKU000,Coffee 01,CUST0067,5.1,2,Coffee,B1,M,F1,False,3.06
2024-07-17,TXN000672,SKU009,Snacks 02,CUST0067,3.57,3,Snacks,B1,M,F2,False,2.14
2024-07-17,TXN000672,SKU005,Household 01,CUST0067,5.37,2,Household,B3,L,F2,False,3.22
2024-07-17,TXN000672,SKU001,Snacks 01,CUST0067,8.26,3,Snacks,B2,L,F2,False,4.96
2024-07-17,TXN000672,SKU039,Pet 05,CUST0067,2.92,3,Pet,B1,S,F4,False,1.75
2024-07-17,TXN000821,SKU006,Personal Care 01,CUST0082,6.63,2,Personal Care,B1,S,F3,False,3.98
2024-07-17,TXN000821,SKU014,Personal Care 02,CUST0082,7.0,1,Personal Care,B3,M,F3,False,4.2
2024-07-17,TXN000861,SKU027,Bakery 04,CUST0087,7.34,1,Bakery,B1,L,F4,False,4.4
2024-07-17,TXN000861,SKU000,Coffee 01,CUST0087,5.1,1,Coffee,B1,M,F1,False,3.06
2024-07-17,TXN000861,SKU033,Snacks 05,CUST0087,6.13,1,Snacks,B1,S,F2,False,3.68
2024-07-17,TXN000861,SKU004,Dairy 01,CUST0087,3.85,1,Dairy,B2,M,F1,False,2.31
2024-07-17,TXN000910,SKU000,Coffee 01,CUST0091,5.1,1,Coffee,B1,M,F1,False,3.06
2024-07-17,TXN000910,SKU001,Snacks 01,CUST0091,8.26,3,Snacks,B2,L,F2,False,4.96
2024-07-17,TXN000920,SKU000,Coffee 01,CUST0093,5.1,1,Coffee,B1,M,F1,False,3.06
2024-07-17,TXN000920,SKU001,Snacks 01,CUST0093,8.26,3,Snacks,B2,L,F2,False,4.96
2024-07-17,TXN000978,SKU002,Beverages 01,CUST0099,5.73,1,Beverages,B3,M,F3,False,3.44
2024-07-17,TXN000978,SKU003,Bakery 01,CUST0099,7.92,1,Bakery,B1,S,F4,False,4.75
2024-07-17,TXN000978,SKU031,Pet 04,CUST0099,7.29,1,Pet,B2,S,F4,False,4.37
2024-07-17,TXN000978,SKU000,Coffee 01,CUST0099,5.1,3,Coffee,B1,M,F1,False,3.06
2024-07-17,TXN000978,SKU013,Household 02,CUST0099,5.73,3,Household,B2,M,F2,False,3.44
2024-07-17,TXN001010,SKU000,Coffee 01,CUST0102,5.1,3,Coffee,B1,M,F1,False,3.06
2024-07-17,TXN001010,SKU006,Personal Care 01,CUST0102,6.63,1,Personal Care,B1,S,F3,False,3.98
2024-07-17,TXN001010,SKU023,Pet 03,CUST0102,8.97,2,Pet,B3,S,F4,False,5.38
2024-07-18,TXN000073,SKU037,Household 05,CUST0006,3.63,2,Household,B2,S,F2,False,2.18
2024-07-18,TXN000073,SKU015,Pet 02,CUST0006,14.75,2,Pet,B1,M,F4,False,8.85
2024-07-18,TXN000073,SKU050,Beverages 07,CUST0006,6.6,3,Beverages,B3,M,F3,False,3.96
2024-07-18,TXN000073,SKU021,Household 03,CUST0006,5.84,3,Household,B1,S,F2,False,3.5
2024-07-18,TXN000073,SKU031,Pet 04,CUST0006,7.29,2,Pet,B2,S,F4,False,4.37
2024-07-18,TXN000073,SKU000,Coffee 01,CUST0006,5.1,2,Coffee,B1,M,F1,False,3.06
2024-07-18,TXN000721,SKU000,Coffee 01,CUST0073,5.1,1,Coffee,B1,M,F1,False,3.06
2024-07-18,TXN000721,SKU010,Beverages 02,CUST0073,4.77,3,Beverages,B2,M,F3,False,2.86
2024-07-18,TXN000721,SKU009,Snacks 02,CUST0073,3.57,3,Snacks,B1,M,F2,False,2.14
2024-07-18,TXN000721,SKU011,Bakery 02,CUST0073,10.55,3,Bakery,B3,S,F4,False,6.33
2024-07-18,TXN000721,SKU020,Dairy 03,CUST0073,17.08,3,Dairy,B3,S,F1,False,10.25
2024-07-18,TXN000721,SKU002,Beverages 01,CUST0073,5.73,3,Beverages,B3,M,F3,False,3.44
2024-07-18,TXN001115,SKU000,Coffee 01,CUST0114,5.1,1,Coffee,B1,M,F1,False,3.06
2024-07-18,TXN001115,SKU007,Pet 01,CUST0114,12.11,1,Pet,B2,L,F4,False,7.27
2024-07-18,TXN001115,SKU013,Household 02,CUST0114,5.73,3,Household,B2,M,F2,False,3.44
2024-07-18,TXN001115,SKU015,Pet 02,CUST0114,14.75,1,Pet,B1,M,F4,False,8.85
2024-07-18,TXN001133,SKU011,Bakery 02,CUST0115,10.55,1,Bakery,B3,S,F4,False,6.33
2024-07-18,TXN001133,SKU020,Dairy 03,CUST0115,17.08,1,Dairy,B3,S,F1,False,10.25
2024-07-18,TXN001133,SKU016,Coffee 03,CUST0115,10.8,2,Coffee,B2,L,F1,False,6.48
2024-07-18,TXN001133,SKU009,Snacks 02,CUST0115,3.57,1,Snacks,B1,M,F2,False,2.14
2024-07-19,TXN000151,SKU011,Bakery 02,CUST0013,10.55,2,Bakery,B3,S,F4,False,6.33
2024-07-19,TXN000151,SKU020,Dairy 03,CUST0013,17.08,2,Dairy,B3,S,F1,False,10.25
2024-07-19,TXN000151,SKU016,Coffee 03,CUST0013,10.8,1,Coffee,B2,L,F1,False,6.48
2024-07-19,TXN000825,SKU001,Snacks 01,CUST0083,8.26,3,Snacks,B2,L,F2,False,4.96
2024-07-19,TXN000825,SKU007,Pet 01,CUST0083,12.11,1,Pet,B2,L,F4,False,7.27
2024-07-19,TXN000868,SKU002,Beverages 01,CUST0087,5.73,1,Beverages,B3,M,F3,False,3.44
2024-07-19,TXN000868,SKU004,Dairy 01,CUST0087,3.85,1,Dairy,B2,M,F1,False,2.31
2024-07-19,TXN000868,SKU005,Household 01,CUST0087,5.37,2,Household,B3,L,F2,False,3.22
2024-07-19,TXN000972,SKU005,Household 01,CUST0099,5.37,1,Household,B3,L,F2,False,3.22
2024-07-19,TXN000972,SKU000,Coffee 01,CUST0099,5.1,1,Coffee,B1,M,F1,False,3.06
2024-07-19,TXN000972,SKU008,Coffee 02,CUST0099,13.87,1,Coffee,B3,M,F1,False,8.32
2024-07-19,TXN000972,SKU027,Bakery 04,CUST0099,7.34,3,Bakery,B1,L,F4,False,4.4
2024-07-19,TXN000972,SKU043,Bakery 06,CUST0099,8.09,3,Bakery,B2,L,F4,False,4.85
2024-07-19,TXN000972,SKU026,Beverages 04,CUST0099,4.0,3,Beverages,B3,M,F3,False,2.4
2024-07-19,TXN001022,SKU017,Snacks 03,CUST0103,6.17,2,Snacks,B3,M,F2,False,3.7
2024-07-19,TXN001022,SKU033,Snacks 05,CUST0103,6.13,1,Snacks,B1,S,F2,False,3.68
2024-07-19,TXN001022,SKU015,Pet 02,CUST0103,14.75,3,Pet,B1,M,F4,False,8.85
2024-07-19,TXN001022,SKU048,Coffee 07,CUST0103,9.69,3,Coffee,B1,M,F1,False,5.81
2024-07-19,TXN001060,SKU008,Coffee 02,CUST0108,13.87,3,Coffee,B3,M,F1,False,8.32
2024-07-19,TXN001060,SKU000,Coffee 01,CUST0108,5.1,2,Coffee,B1,M,F1,False,3.06
2024-07-20,TXN000003,SKU051,Bakery 07,CUST0000,10.87,2,Bakery,B1,M,F4,False,6.52
2024-07-20,TXN000003,SKU002,Beverages 01,CUST0000,5.73,3,Beverages,B3,M,F3,False,3.44
2024-07-20,TXN000003,SKU004,Dairy 01,CUST0000,3.85,3,Dairy,B2,M,F1,False,2.31
2024-07-20,TXN000003,SKU000,Coffee 01,CUST0000,5.1,2,Coffee,B1,M,F1,False,3.06
2024-07-20,TXN000003,SKU001,Snacks 01,CUST0000,8.26,1,Snacks,B2,L,F2,False,4.96
2024-07-20,TXN000481,SKU029,Household 04,CUST0048,14.03,2,Household,B3,M,F2,False,8.42
2024-07-20,TXN000481,SKU001,Snacks 01,CUST0048,8.26,2,Snacks,B2,L,F2,False,4.96
2024-07-20,TXN000481,SKU048,Coffee 07,CUST0048,9.69,3,Coffee,B1,M,F1,False,5.81
2024-07-20,TXN000481,SKU003,Bakery 01,CUST0048,7.92,2,Bakery,B1,S,F4,False,4.75
2024-07-20,TXN001114,SKU007,Pet 01,CUST0114,12.11,2,Pet,B2,L,F4,False,7.27
2024-07-20,TXN001114,SKU001,Snacks 01,CUST0114,8.26,1,Snacks,B2,L,F2,False,4.96
2024-07-20,TXN001114,SKU024,Coffee 04,CUST0114,6.91,1,Coffee,B1,S,F1,False,4.15
2024-07-20,TXN001114,SKU000,Coffee 01,CUST0114,5.1,2,Coffee,B1,M,F1,False,3.06
2024-07-20,TXN001114,SKU010,Beverages 02,CUST0114,4.77,2,Beverages,B2,M,F3,False,2.86
2024-07-21,TXN000006,SKU006,Personal Care 01,CUST0000,6.63,3,Personal Care,B1,S,F3,False,3.98
2024-07-21,TXN000006,SKU007,Pet 01,CUST0000,12.11,3,Pet,B2,L,F4,False,7.27
2024-07-21,TXN000050,SKU000,Coffee 01,CUST0003,5.1,1,Coffee,B1,M,F1,False,3.06
2024-07-21,TXN000050,SKU023,Pet 03,CUST0003,8.97,2,Pet,B3,S,F4,False,5.38
2024-07-21,TXN000050,SKU042,Beverages 06,CUST0003,4.5,1,Beverages,B1,M,F3,False,2.7
2024-07-21,TXN000050,SKU020,Dairy 03,CUST0003,17.08,2,Dairy,B3,S,F1,False,10.25
2024-07-21,TXN000050,SKU014,Personal Care 02,CUST0003,7.0,1,Personal Care,B3,M,F3,False,4.2
2024-07-21,TXN000050,SKU027,Bakery 04,CUST0003,7.34,1,Bakery,B1,L,F4,False,4.4
2024-07-21,TXN000108,SKU001,Snacks 01,CUST0009,8.26,1,Snacks,B2,L,F2,False,4.96
2024-07-21,TXN000108,SKU019,Bakery 03,CUST0009,6.44,3,Bakery,B2,L,F4,False,3.86
2024-07-21,TXN000547,SKU000,Coffee 01,CUST0054,5.1,2,Coffee,B1,M,F1,False,3.06
2024-07-21,TXN000547,SKU001,Snacks 01,CUST0054,8.26,2,Snacks,B2,L,F2,False,4.96
2024-07-21,TXN000547,SKU004,Dairy 01,CUST0054,3.85,3,Dairy,B2,M,F1,False,2.31
2024-07-21,TXN000547,SKU058,Beverages 08,CUST0054,4.61,2,Beverages,B2,L,F3,False,2.77
2024-07-21,TXN000547,SKU040,Coffee 06,CUST0054,2.41,1,Coffee,B2,S,F1,False,1.45
2024-07-21,TXN000547,SKU028,Dairy 04,CUST0054,5.79,3,Dairy,B2,M,F1,False,3.47
2024-07-21,TXN000806,SKU002,Beverages 01,CUST0081,5.73,3,Beverages,B3,M,F3,False,3.44
2024-07-21,TXN000806,SKU020,Dairy 03,CUST0081,17.08,3,Dairy,B3,S,F1,False,10.25
2024-07-21,TXN000806,SKU016,Coffee 03,CUST0081,10.8,3,Coffee,B2,L,F1,False,6.48
2024-07-21,TXN000806,SKU015,Pet 02,CUST0081,14.75,3,Pet,B1,M,F4,False,8.85
2024-07-21,TXN001067,SKU000,Coffee 01,CUST0108,5.1,3,Coffee,B1,M,F1,False,3.06
2024-07-21,TXN001067,SKU004,Dairy 01,CUST0108,3.85,3,Dairy,B2,M,F1,False,2.31
2024-07-21,TXN001067,SKU003,Bakery 01,CUST0108,7.92,1,Bakery,B1,S,F4,False,4.75
2024-07-21,TXN001067,SKU037,Household 05,CUST0108,3.63,2,Household,B2,S,F2,False,2.18
2024-07-21,TXN001071,SKU000,Coffee 01,CUST0108,5.1,1,Coffee,B1,M,F1,False,3.06
2024-07-21,TXN001071,SKU007,Pet 01,CUST0108,12.11,1,Pet,B2,L,F4,False,7.27
2024-07-21,TXN001071,SKU001,Snacks 01,CUST0108,8.26,3,Snacks,B2,L,F2,False,4.96
2024-07-22,TXN000167,SKU000,Coffee 01,CUST0015,5.1,2,Coffee,B1,M,F1,False,3.06
2024-07-22,TXN000167,SKU006,Personal Care 01,CUST0015,6.63,2,Personal Care,B1,S,F3,False,3.98
2024-07-22,TXN000167,SKU058,Beverages 08,CUST0015,4.61,3,Beverages,B2,L,F3,False,2.77
2024-07-22,TXN000204,SKU000,Coffee 01,CUST0021,5.1,3,Coffee,B1,M,F1,False,3.06
2024-07-22,TXN000204,SKU001,Snacks 01,CUST0021,8.26,3,Snacks,B2,L,F2,False,4.96
2024-07-22,TXN000204,SKU005,Household 01,CUST0021,5.37,3,Household,B3,L,F2,False,3.22
2024-07-22,TXN000204,SKU008,Coffee 02,CUST0021,13.87,3,Coffee,B3,M,F1,False,8.32
2024-07-22,TXN000204,SKU003,Bakery 01,CUST0021,7.92,3,Bakery,B1,S,F4,False,4.75
2024-07-22,TXN000359,SKU007,Pet 01,CUST0036,12.11,2,Pet,B2,L,F4,False,7.27
2024-07-22,TXN000359,SKU015,Pet 02,CUST0036,14.75,3,Pet,B1,M,F4,False,8.85
2024-07-22,TXN000359,SKU021,Household 03,CUST0036,5.84,2,Household,B1,S,F2,False,3.5
2024-07-22,TXN000712,SKU005,Household 01,CUST0072,5.37,2,Household,B3,L,F2,False,3.22
2024-07-22,TXN000712,SKU009,Snacks 02,CUST0072,3.57,2,Snacks,B1,M,F2,False,2.14
2024-07-23,TXN000049,SKU024,Coffee 04,CUST0003,6.91,2,Coffee,B1,S,F1,False,4.15
2024-07-23,TXN000049,SKU019,Bakery 03,CUST0003,6.44,3,Bakery,B2,L,F4,False,3.86
2024-07-23,TXN000049,SKU028,Dairy 04,CUST0003,5.79,3,Dairy,B2,M,F1,False,3.47
2024-07-23,TXN000095,SKU001,Snacks 01,CUST0007,8.26,3,Snacks,B2,L,F2,False,4.96
2024-07-23,TXN000095,SKU003,Bakery 01,CUST0007,7.92,3,Bakery,B1,S,F4,False,4.75
2024-07-23,TXN000095,SKU000,Coffee 01,CUST0007,5.1,1,Coffee,B1,M,F1,False,3.06
2024-07-23,TXN000095,SKU002,Beverages 01,CUST0007,5.73,3,Beverages,B3,M,F3,False,3.44
2024-07-23,TXN000095,SKU016,Coffee 03,CUST0007,10.8,3,Coffee,B2,L,F1,False,6.48
2024-07-23,TXN000237,SKU017,Snacks 03,CUST0022,6.17,2,Snacks,B3,M,F2,False,3.7
2024-07-23,TXN000237,SKU002,Beverages 01,CUST0022,5.73,1,Beverages,B3,M,F3,False,3.44
2024-07-23,TXN000237,SKU000,Coffee 01,CUST0022,5.1,3,Coffee,B1,M,F1,False,3.06
2024-07-23,TXN000461,SKU003,Bakery 01,CUST0045,7.92,1,Bakery,B1,S,F4,False,4.75
2024-07-23,TXN000461,SKU000,Coffee 01,CUST0045,5.1,3,Coffee,B1,M,F1,False,3.06
2024-07-23,TXN000461,SKU049,Snacks 07,CUST0045,6.71,2,Snacks,B2,L,F2,False,4.03
2024-07-23,TXN000461,SKU016,Coffee 03,CUST0045,10.8,1,Coffee,B2,L,F1,False,6.48
2024-07-23,TXN000461,SKU041,Snacks 06,CUST0045,6.25,3,Snacks,B3,L,F2,False,3.75
2024-07-23,TXN000461,SKU015,Pet 02,CUST0045,14.75,1,Pet,B1,M,F4,False,8.85
2024-07-23,TXN000473,SKU000,Coffee 01,CUST0046,5.1,2,Coffee,B1,M,F1,False,3.06
2024-07-23,TXN000473,SKU004,Dairy 01,CUST0046,3.85,1,Dairy,B2,M,F1,False,2.31
2024-07-23,TXN000473,SKU003,Bakery 01,CUST0046,7.92,2,Bakery,B1,S,F4,False,4.75
2024-07-23,TXN000473,SKU001,Snacks 01,CUST0046,8.26,1,Snacks,B2,L,F2,False,4.96
2024-07-24,TXN000052,SKU000,Coffee 01,CUST0003,5.1,1,Coffee,B1,M,F1,False,3.06
2024-07-24,TXN000052,SKU001,Snacks 01,CUST0003,8.26,3,Snacks,B2,L,F2,False,4.96
2024-07-24,TXN000052,SKU014,Personal Care 02,CUST0003,7.0,2,Personal Care,B3,M,F3,False,4.2
2024-07-24,TXN000052,SKU054,Personal Care 07,CUST0003,7.07,2,Personal Care,B1,M,F3,False,4.24
2024-07-24,TXN000214,SKU038,Personal Care 05,CUST0021,8.94,3,Personal Care,B3,L,F3,False,5.36
2024-07-24,TXN000214,SKU042,Beverages 06,CUST0021,4.5,1,Beverages,B1,M,F3,False,2.7
2024-07-24,TXN000310,SKU048,Coffee 07,CUST0030,9.69,1,Coffee,B1,M,F1,False,5.81
2024-07-24,TXN000310,SKU001,Snacks 01,CUST0030,8.26,1,Snacks,B2,L,F2,False,4.96
2024-07-24,TXN000310,SKU013,Household 02,CUST0030,5.73,1,Household,B2,M,F2,False,3.44
2024-07-24,TXN000310,SKU000,Coffee 01,CUST0030,5.1,2,Coffee,B1,M,F1,False,3.06
2024-07-24,TXN000329,SKU000,Coffee 01,CUST0033,5.1,2,Coffee,B1,M,F1,False,3.06
2024-07-24,TXN000329,SKU004,Dairy 01,CUST0033,3.85,1,Dairy,B2,M,F1,False,2.31
2024-07-24,TXN000329,SKU003,Bakery 01,CUST0033,7.92,2,Bakery,B1,S,F4,False,4.75
2024-07-24,TXN000329,SKU014,Personal Care 02,CUST0033,7.0,3,Personal Care,B3,M,F3,False,4.2
2024-07-24,TXN000591,SKU002,Beverages 01,CUST0060,5.73,1,Beverages,B3,M,F3,False,3.44
2024-07-24,TXN000591,SKU009,Snacks 02,CUST0060,3.57,1,Snacks,B1,M,F2,False,2.14
2024-07-24,TXN000591,SKU017,Snacks 03,CUST0060,6.17,3,Snacks,B3,M,F2,False,3.7
2024-07-24,TXN000591,SKU003,Bakery 01,CUST0060,7.92,2,Bakery,B1,S,F4,False,4.75
2024-07-24,TXN000591,SKU001,Snacks 01,CUST0060,8.26,1,Snacks,B2,L,F2,False,4.96
2024-07-24,TXN001009,SKU000,Coffee 01,CUST0102,5.1,2,Coffee,B1,M,F1,False,3.06
2024-07-24,TXN001009,SKU002,Beverages 01,CUST0102,5.73,2,Beverages,B3,M,F3,False,3.44
2024-07-24,TXN001009,SKU015,Pet 02,CUST0102,14.75,1,Pet,B1,M,F4,False,8.85
2024-07-24,TXN001136,SKU004,Dairy 01,CUST0115,3.85,1,Dairy,B2,M,F1,False,2.31
2024-07-24,TXN001136,SKU017,Snacks 03,CUST0115,6.17,2,Snacks,B3,M,F2,False,3.7
2024-07-24,TXN001136,SKU006,Personal Care 01,CUST0115,6.63,1,Personal Care,B1,S,F3,False,3.98
2024-07-24,TXN001136,SKU000,Coffee 01,CUST0115,5.1,1,Coffee,B1,M,F1,False,3.06
2024-07-24,TXN001136,SKU001,Snacks 01,CUST0115,8.26,3,Snacks,B2,L,F2,False,4.96
2024-07-24,TXN001136,SKU034,Beverages 05,CUST0115,13.18,3,Beverages,B2,M,F3,False,7.91
2024-07-25,TXN000138,SKU000,Coffee 01,CUST0012,5.1,1,Coffee,B1,M,F1,False,3.06
2024-07-25,TXN000138,SKU004,Dairy 01,CUST0012,3.85,1,Dairy,B2,M,F1,False,2.31
2024-07-25,TXN000138,SKU003,Bakery 01,CUST0012,7.92,2,Bakery,B1,S,F4,False,4.75
2024-07-25,TXN000138,SKU020,Dairy 03,CUST0012,17.08,2,Dairy,B3,S,F1,False,10.25
2024-07-25,TXN000396,SKU005,Household 01,CUST0039,5.37,3,Household,B3,L,F2,False,3.22
2024-07-25,TXN000396,SKU052,Dairy 07,CUST0039,9.84,2,Dairy,B2,S,F1,False,5.9
2024-07-25,TXN000396,SKU018,Beverages 03,CUST0039,6.03,1,Beverages,B1,M,F3,False,3.62
2024-07-25,TXN000396,SKU006,Personal Care 01,CUST0039,6.63,1,Personal Care,B1,S,F3,False,3.98
2024-07-25,TXN000546,SKU002,Beverages 01,CUST0054,5.73,1,Beverages,B3,M,F3,False,3.44
2024-07-25,TXN000546,SKU001,Snacks 01,CUST0054,8.26,3,Snacks,B2,L,F2,False,4.96
2024-07-25,TXN000546,SKU010,Beverages 02,CUST0054,4.77,1,Beverages,B2,M,F3,False,2.86
